player_id,name,first_name,last_name,short_name,date_of_birth,derived_age,nationality,nationality_raw,nationality_id,height,weight,club,club_id,league,league_id,position,positions,alternative_positions,position_type,preferred_foot,overall,potential,pace,acceleration,sprint_speed,shooting,finishing,shot_power,long_shots,volleys,penalties,positioning,passing,vision,crossing,free_kick_accuracy,short_passing,long_passing,curve,dribbling,agility,balance,reactions,ball_control,composure,defending,interceptions,heading_accuracy,defensive_awareness,standing_tackle,sliding_tackle,physical,jumping,stamina,strength,aggression,weak_foot,skill_moves,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,value,wage,release_clause,contract_until,playstyles,playstyles_plus,gender,gender_id,source,source_player_id,source_url,overall_source,attributes_source,potential_source,data_version,scraped_at
74806,Ida Daedelow,Ida,Daedelow,,2007-08-28,19,Germany,Germany,21,165,58,Leverkusen,115996,GPFBL,,CM,CM,,Midfielder,Right,63,,69,68,69,56,57,58,55,39,53,63,61,63,61,35,65,63,41,63,67,58,64,65,53,51,55,47,47,57,37,56,56,63,55,50,2,3,12,10,9,14,13,,,,,,,Women's Football,1,ea-drop-api,74806,https://www.ea.com/games/ea-sports-fc/ratings?playerId=74806,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
267583,Lucy Parry,Lucy,Parry,,2004-05-07,22,England,England,14,164,58,Liverpool,116343,Barclays WSL,,RB,"RB, LB, RM","LB, RM",Defense,Right,63,,74,73,74,45,48,45,40,40,50,47,57,48,63,49,60,56,57,60,68,75,54,62,64,59,57,56,59,60,58,60,69,59,63,53,3,2,13,6,9,8,9,,,,,,,Women's Football,1,ea-drop-api,267583,https://www.ea.com/games/ea-sports-fc/ratings?playerId=267583,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
74915,Tilde Björklund,Tilde,Björklund,,2006-03-30,20,Sweden,Sweden,46,165,62,FC Rosengård,131362,Sverige Liga,,CM,"CM, CDM",CDM,Midfielder,Right,63,,65,66,64,52,57,43,56,32,40,63,59,65,55,40,62,63,33,63,65,59,61,65,52,56,62,63,54,53,52,59,65,67,57,50,3,2,11,12,8,10,8,,,,,,,Women's Football,1,ea-drop-api,74915,https://www.ea.com/games/ea-sports-fc/ratings?playerId=74915,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
76766,Micayla Johnson,Micayla,Johnson,,2008-01-18,18,USA,United States,95,162,55,Chicago Stars FC,116305,NWSL,,ST,ST,,Attack,Left,63,,69,66,72,59,57,63,62,46,51,63,56,47,57,43,68,45,49,67,70,81,61,68,52,35,24,62,22,46,32,67,73,68,71,52,4,3,12,8,6,14,10,,,,,,,Women's Football,1,ea-drop-api,76766,https://www.ea.com/games/ea-sports-fc/ratings?playerId=76766,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
79728,Merle Hokamp,Merle,Hokamp,,2007-01-30,19,Germany,Germany,21,170,62,1. FC Köln,116003,GPFBL,,CB,CB,,Defense,Right,63,,66,64,67,48,48,50,46,36,54,48,53,51,39,47,61,58,52,58,61,67,59,64,52,64,62,63,65,65,59,61,68,58,63,56,2,2,9,6,5,7,7,,,,,,,Women's Football,1,ea-drop-api,79728,https://www.ea.com/games/ea-sports-fc/ratings?playerId=79728,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
79674,Xanne Kip,Xanne,Kip,,2006-03-30,20,Netherlands,Holland,34,180,71,Ajax,131359,Nederland Vrouwen Liga,,ST,ST,,Attack,Right,63,,83,84,82,59,62,59,57,51,56,58,54,54,54,50,58,46,55,64,54,73,54,65,45,24,22,62,19,21,18,59,78,54,65,46,2,4,9,6,7,11,12,,,,,,,Women's Football,1,ea-drop-api,79674,https://www.ea.com/games/ea-sports-fc/ratings?playerId=79674,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
270665,Sophie Hillyerd,Sophie,Hillyerd,,2003-02-05,23,England,England,14,178,72,London City,132176,Barclays WSL,,GK,GK,,Defense,Right,63,,62,37,32,63,7,46,8,7,12,9,61,49,10,13,14,16,10,63,39,47,60,11,57,35,9,9,10,11,11,59,61,21,72,20,3,1,62,63,61,59,63,,,,,,,Women's Football,1,ea-drop-api,270665,https://www.ea.com/games/ea-sports-fc/ratings?playerId=270665,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
79676,Mirte van Koppen,Mirte,van Koppen,,2006-04-13,20,Netherlands,Holland,34,170,60,Ajax,131359,Nederland Vrouwen Liga,,LW,"LW, LM",LM,Attack,Right,63,,80,81,80,60,64,61,56,53,55,57,55,53,55,49,58,55,57,66,71,67,52,68,48,24,21,49,20,24,19,54,62,56,54,48,3,3,6,6,12,12,7,,,,,,,Women's Football,1,ea-drop-api,79676,https://www.ea.com/games/ea-sports-fc/ratings?playerId=79676,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
266590,Hannah Poulter,Hannah,Poulter,,2005-04-26,21,England,England,14,174,67,Brighton,116013,Barclays WSL,,GK,GK,,Defense,Right,63,,59,36,36,63,10,44,13,12,16,15,59,42,13,13,24,23,11,60,49,34,68,39,41,36,15,12,15,11,11,62,59,25,67,31,3,1,59,63,59,62,60,,,,,,,Women's Football,1,ea-drop-api,266590,https://www.ea.com/games/ea-sports-fc/ratings?playerId=266590,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
276883,Cerys Brown,Cerys,Brown,,2005-06-22,21,England,England,14,166,57,London City,132176,Barclays WSL,,RB,"RB, RM",RM,Defense,Right,63,,70,66,74,31,32,27,25,28,43,45,58,45,62,43,63,60,61,62,71,72,63,64,52,60,62,48,59,62,64,54,57,38,59,59,3,3,12,14,10,11,6,,,,,Rapid,,Women's Football,1,ea-drop-api,276883,https://www.ea.com/games/ea-sports-fc/ratings?playerId=276883,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
275761,Andrea Romero,Andrea,Romero Burgos,Andrea Romero,1995-02-13,31,Spain,Spain,45,163,60,Granada CF,131391,Liga F Moeve,,GK,GK,,Defense,Right,63,,62,30,38,62,9,38,9,10,18,10,51,37,9,14,16,11,12,66,22,31,59,18,20,33,11,11,10,15,12,60,37,21,30,19,2,1,62,62,51,60,66,,,,,,,Women's Football,1,ea-drop-api,275761,https://www.ea.com/games/ea-sports-fc/ratings?playerId=275761,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
78694,Lotta Wrede,Lotta,Wrede,,2008-04-03,18,Germany,Germany,21,173,61,Hamburger SV,132533,GPFBL,,ST,ST,,Attack,Left,63,,73,74,73,63,66,62,61,57,57,63,52,52,45,48,58,48,60,64,58,55,60,64,46,30,28,59,25,29,22,50,67,40,56,43,3,3,7,11,11,7,14,,,,,,,Women's Football,1,ea-drop-api,78694,https://www.ea.com/games/ea-sports-fc/ratings?playerId=78694,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
73231,Marina Artero,Marina,Artero Moreno,Marina Artero,2005-10-14,20,Spain,Spain,45,168,52,RC Deportivo,131720,Liga F Moeve,,CB,"CB, CM, CDM","CM, CDM",Defense,Right,63,,63,61,65,42,43,42,41,45,41,30,50,40,35,36,65,54,50,52,60,63,60,63,51,66,65,65,65,70,63,57,61,70,50,57,2,2,15,15,11,15,12,,,,,,,Women's Football,1,ea-drop-api,73231,https://www.ea.com/games/ea-sports-fc/ratings?playerId=73231,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
72476,Hannah Lehmann,Hannah,Lehmann,,2004-02-13,22,Germany,Germany,21,165,58,,,GPFBL,,LM,"LM, RM, LW","RM, LW",Midfielder,Right,63,,61,55,65,54,59,55,45,38,53,65,60,63,63,38,63,58,47,61,51,64,64,60,54,39,20,39,35,55,40,53,46,55,55,49,2,3,14,12,14,9,6,,,,,,,Women's Football,1,ea-drop-api,72476,https://www.ea.com/games/ea-sports-fc/ratings?playerId=72476,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
74803,Sara Ritter,Sara,Ritter,,2005-07-25,21,Germany,Germany,21,169,62,TSG Hoffenheim,115999,GPFBL,,CB,CB,,Defense,Right,63,,60,59,60,45,47,50,46,24,52,25,42,32,25,28,63,40,27,53,61,56,64,62,49,64,63,66,67,62,61,59,66,55,60,59,2,2,15,11,8,9,13,,,,,,,Women's Football,1,ea-drop-api,74803,https://www.ea.com/games/ea-sports-fc/ratings?playerId=74803,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
247543,Javiera Toro,Javiera,Toro,,1998-04-22,28,Chile,Chile,55,160,56,,,Liga F Moeve,,LB,"LB, LM",LM,Defense,Left,63,,46,42,50,41,45,51,24,21,42,46,56,42,71,35,66,42,49,59,67,79,66,70,58,64,60,72,67,62,60,57,65,48,60,60,3,3,6,10,10,15,12,,,,,,,Women's Football,1,ea-drop-api,247543,https://www.ea.com/games/ea-sports-fc/ratings?playerId=247543,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
76651,Molly Johansson,Molly,Johansson,,2002-06-11,24,Sweden,Sweden,46,172,63,FC Rosengård,131362,Sverige Liga,,CB,CB,,Defense,Right,63,,62,59,65,37,39,46,29,21,38,24,47,45,22,34,65,52,23,53,48,63,66,70,50,64,64,58,60,68,66,59,61,61,58,60,3,2,11,13,7,13,13,,,,,,,Women's Football,1,ea-drop-api,76651,https://www.ea.com/games/ea-sports-fc/ratings?playerId=76651,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
75005,Sury Lamontana,Sury,Lamontana,,2000-03-20,26,Italy,Italy,27,176,64,FC Zürich,131361,Schweizer Damen Liga,,ST,ST,,Attack,Right,63,,67,65,68,64,66,65,63,58,63,60,52,58,32,51,61,58,34,62,70,56,58,60,52,22,13,65,12,23,19,54,66,60,57,35,4,3,13,10,13,6,9,,,,,,,Women's Football,1,ea-drop-api,75005,https://www.ea.com/games/ea-sports-fc/ratings?playerId=75005,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
75204,Lily Murphy,Lily,Murphy,,2006-02-13,20,England,England,14,168,59,Manchester City,116017,Barclays WSL,,LW,"LW, LM",LM,Attack,Right,63,,76,78,75,58,60,53,58,56,63,63,63,60,63,45,69,65,38,59,63,61,60,59,48,19,18,52,15,15,13,45,51,65,32,50,3,3,5,8,8,10,8,,,,,,,Women's Football,1,ea-drop-api,75204,https://www.ea.com/games/ea-sports-fc/ratings?playerId=75204,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
275453,Maddi Wilde,Maddi,Wilde,,2003-10-04,22,England,England,14,174,60,London City,132176,Barclays WSL,,RB,"RB, CB, RM","CB, RM",Defense,Right,63,,58,65,53,26,23,34,21,27,45,30,54,29,60,31,66,60,54,53,51,58,59,62,55,61,58,65,60,62,60,66,73,63,71,56,3,2,7,13,13,9,11,,,,,,,Women's Football,1,ea-drop-api,275453,https://www.ea.com/games/ea-sports-fc/ratings?playerId=275453,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
77986,Rebeca,Rebeca,Costa da Silva,Rebeca,2005-09-01,20,Brazil,Brazil,54,168,60,DUX Logroño,132629,Liga F Moeve,,CB,CB,,Defense,Right,63,,57,56,57,33,28,48,31,27,45,28,47,34,35,30,62,55,32,48,43,72,66,64,51,63,64,66,63,64,58,63,67,60,65,63,3,2,11,14,10,10,10,,,,,,,Women's Football,1,ea-drop-api,77986,https://www.ea.com/games/ea-sports-fc/ratings?playerId=77986,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
270080,Melissa Lowder,Melissa,Lowder,,1997-01-29,29,USA,United States,95,172,66,Bay FC,131477,NWSL,,GK,GK,,Defense,Right,62,,64,45,51,58,9,44,8,7,21,9,59,45,9,14,28,22,12,68,58,68,52,18,15,47,6,12,8,13,8,58,60,38,62,25,2,1,64,58,59,58,68,,,,,,,Women's Football,1,ea-drop-api,270080,https://www.ea.com/games/ea-sports-fc/ratings?playerId=270080,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
266600,Halle Houssein,Halle,Houssein,,2004-12-11,21,Türkiye,Turkey,48,161,58,West Ham,116014,Barclays WSL,,CAM,"CAM, CM",CM,Midfielder,Right,62,,74,71,77,57,56,61,55,57,47,63,58,60,59,34,61,56,55,66,75,77,56,66,60,43,39,44,36,51,45,55,56,46,59,56,3,3,7,11,8,5,11,,,,,,,Women's Football,1,ea-drop-api,266600,https://www.ea.com/games/ea-sports-fc/ratings?playerId=266600,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
273838,Safia Middleton-Patel,Safia,Middleton-Patel,,2004-09-21,21,Wales,Wales,50,170,63,Manchester Utd,116012,Barclays WSL,,GK,GK,,Defense,Right,62,,62,50,48,60,10,44,11,12,20,13,59,49,14,21,35,28,14,61,43,50,60,19,45,49,12,12,17,17,15,60,66,27,71,25,2,1,62,60,59,60,61,,,,,,,Women's Football,1,ea-drop-api,273838,https://www.ea.com/games/ea-sports-fc/ratings?playerId=273838,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
272017,Ainhoa Bascuñán,Ainhoa,Estévez Bascuñán,Ainhoa Bascuñán,2004-02-23,22,Spain,Spain,45,169,58,,,Liga F Moeve,,CM,"CM, CDM",CDM,Midfielder,Right,62,,56,58,55,53,45,61,63,57,45,58,59,63,54,56,63,55,53,65,56,36,59,68,62,58,62,53,58,62,47,56,57,64,57,43,2,3,6,11,12,7,9,,,,,,,Women's Football,1,ea-drop-api,272017,https://www.ea.com/games/ea-sports-fc/ratings?playerId=272017,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
274510,Kyra Spitzner,Kyra,Spitzner,,2005-03-23,21,Germany,Germany,21,170,59,RB Leipzig,116021,GPFBL,,ST,ST,,Attack,Right,62,,69,69,69,59,62,57,55,48,52,64,55,60,44,40,62,56,41,63,73,60,63,65,50,40,46,56,31,43,34,61,66,61,63,56,2,2,13,11,13,9,11,,,,,,,Women's Football,1,ea-drop-api,274510,https://www.ea.com/games/ea-sports-fc/ratings?playerId=274510,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
77896,Jordan Fusco,Jordan,Fusco,,2003-09-11,22,USA,United States,95,175,67,San Diego Wave,116312,NWSL,,CM,CM,,Midfielder,Right,62,,68,67,68,54,56,52,56,30,43,63,55,62,39,34,64,58,44,61,61,55,61,65,50,49,60,47,34,61,41,57,53,64,54,58,3,2,13,9,7,14,5,,,,,,,Women's Football,1,ea-drop-api,77896,https://www.ea.com/games/ea-sports-fc/ratings?playerId=77896,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
274511,Mia Werner,Mia,Werner,,2005-08-05,21,Germany,Germany,21,168,55,RB Leipzig,116021,GPFBL,,ST,ST,,Attack,Right,62,,67,65,69,60,62,60,56,47,57,67,54,61,39,40,62,55,38,65,72,68,64,67,52,40,42,54,33,44,32,49,56,33,53,55,2,2,12,9,9,6,14,,,,,,,Women's Football,1,ea-drop-api,274511,https://www.ea.com/games/ea-sports-fc/ratings?playerId=274511,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
71807,Olivia Griffitts,Olivia,Griffitts,,2001-08-02,25,USA,United States,95,168,60,Utah Royals FC,131478,NWSL,,RB,"RB, RM",RM,Defense,Right,62,,54,56,53,41,35,52,43,40,40,43,59,57,60,49,60,59,57,59,57,60,59,61,58,61,59,59,61,64,60,59,60,59,59,60,2,2,11,10,8,7,6,,,,,,,Women's Football,1,ea-drop-api,71807,https://www.ea.com/games/ea-sports-fc/ratings?playerId=71807,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
277256,Alba Cerrato,Alba,Cerrato Izquierdo,Alba Cerrato,2007-01-01,19,Spain,Spain,45,163,50,Sevilla FC,116337,Liga F Moeve,,ST,"ST, LM, LW","LM, LW",Attack,Right,62,,68,67,68,61,62,62,60,58,41,68,56,60,53,35,62,50,39,66,64,61,54,65,52,35,33,56,32,33,30,42,55,42,47,24,3,2,13,14,15,15,14,,,,,,,Women's Football,1,ea-drop-api,277256,https://www.ea.com/games/ea-sports-fc/ratings?playerId=277256,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
277983,Georgia Mullett,Georgia,Mullett,,2005-09-16,20,England,England,14,162,51,Aston Villa,116015,Barclays WSL,,ST,ST,,Attack,Right,62,,61,64,59,63,65,60,65,62,52,62,50,58,32,54,59,41,56,65,68,70,60,66,53,31,32,58,21,31,29,58,64,65,60,45,3,3,9,11,11,14,8,,,,,,,Women's Football,1,ea-drop-api,277983,https://www.ea.com/games/ea-sports-fc/ratings?playerId=277983,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
71967,Emmie Allen,Emmie,Allen,,2002-10-25,23,USA,United States,95,178,68,Bay FC,131477,NWSL,,GK,GK,,Defense,Right,62,,63,30,20,60,9,42,8,5,11,6,56,35,12,12,15,20,10,63,35,42,62,17,33,26,6,11,8,10,10,57,38,20,34,25,2,1,63,60,56,57,63,,,,,,,Women's Football,1,ea-drop-api,71967,https://www.ea.com/games/ea-sports-fc/ratings?playerId=71967,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
72448,Suya Haering,Suya,Haering,,2005-03-07,21,New Zealand,New Zealand,198,171,62,,,GPFBL,,LB,"LB, LM",LM,Defense,Left,62,,66,68,65,32,30,40,28,38,35,29,52,40,61,30,63,42,44,55,35,56,57,63,49,60,61,55,60,62,57,54,63,45,58,53,2,2,13,9,13,6,12,,,,,,,Women's Football,1,ea-drop-api,72448,https://www.ea.com/games/ea-sports-fc/ratings?playerId=72448,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
276350,Iman Beney,Iman,Beney,,2006-07-23,20,Switzerland,Switzerland,47,160,52,Manchester City,116017,Barclays WSL,,ST,ST,,Attack,Right,62,,72,70,73,60,63,56,58,55,59,62,48,45,30,33,67,42,39,65,67,62,56,68,53,25,10,64,16,30,26,48,60,63,48,25,3,2,9,6,5,13,12,,,,,,,Women's Football,1,ea-drop-api,276350,https://www.ea.com/games/ea-sports-fc/ratings?playerId=276350,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
277202,Adèle Connesson,Adèle,Connesson,,2004-06-18,22,France,France,18,169,59,,,Arkema PL,,ST,"ST, RM, RW","RM, RW",Attack,Right,62,,64,51,74,60,63,58,61,57,45,63,50,52,39,38,60,46,44,65,57,52,60,70,52,27,23,58,20,27,20,50,60,45,60,29,3,3,10,12,15,12,6,,,,,,,Women's Football,1,ea-drop-api,277202,https://www.ea.com/games/ea-sports-fc/ratings?playerId=277202,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
277314,Lola Gstalter,Lola,Gstalter,,2005-07-13,21,France,France,18,164,48,Montpellier,116037,Arkema PL,,LM,"LM, LB",LB,Midfielder,Left,62,,68,70,66,52,55,52,48,42,47,61,59,57,53,44,65,58,67,65,74,58,60,66,55,36,39,46,31,38,32,36,42,38,33,40,2,3,6,5,13,8,15,,,,,,,Women's Football,1,ea-drop-api,277314,https://www.ea.com/games/ea-sports-fc/ratings?playerId=277314,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
266243,Winonah Heatley,Winonah,Heatley,,2001-06-18,25,Australia,Australia,195,172,68,Roma,116282,Calcio A Femminile,,CB,"CB, RB",RB,Defense,Right,62,,67,68,66,25,20,36,19,25,33,43,47,40,35,24,65,48,24,51,45,72,56,58,45,63,65,55,63,67,58,61,66,57,63,58,3,2,10,5,7,9,6,,,,,,,Women's Football,1,ea-drop-api,266243,https://www.ea.com/games/ea-sports-fc/ratings?playerId=266243,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
79720,Ísabella Tryggvadóttir,Ísabella,Tryggvadóttir,,2006-09-08,19,Iceland,Iceland,24,168,58,FC Rosengård,131362,Sverige Liga,,ST,"ST, LM",LM,Attack,Right,62,,58,60,57,59,63,60,52,48,60,65,50,43,33,38,65,52,39,64,62,63,57,66,48,19,18,60,14,14,12,54,65,59,60,29,3,2,7,13,8,6,11,,,,,,,Women's Football,1,ea-drop-api,79720,https://www.ea.com/games/ea-sports-fc/ratings?playerId=79720,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
79542,Aleksandra Gajić,Aleksandra,Gajić,,2006-08-31,19,Serbia,Serbia,51,160,56,,,Arkema PL,,CB,CB,,Defense,Right,62,,52,55,50,24,20,33,21,21,34,22,47,25,44,35,60,59,25,48,52,59,60,49,42,63,62,64,65,63,58,64,66,59,66,67,2,2,9,13,13,7,13,,,,,,,Women's Football,1,ea-drop-api,79542,https://www.ea.com/games/ea-sports-fc/ratings?playerId=79542,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
277170,Julie Swierot,Julie,Swierot,,2006-03-14,20,France,France,18,168,62,OL Lyonnes,116033,Arkema PL,,CM,"CM, RM",RM,Midfielder,Right,61,,68,71,66,59,58,63,63,48,56,57,58,57,48,48,65,61,57,65,67,65,51,69,56,48,51,46,39,58,43,61,64,58,70,41,3,3,8,10,13,7,9,,,,,,,Women's Football,1,ea-drop-api,277170,https://www.ea.com/games/ea-sports-fc/ratings?playerId=277170,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
70576,Emilia Pelgander,Emilia,Pelgander,,2004-03-03,22,Sweden,Sweden,46,166,55,FC Rosengård,131362,Sverige Liga,,CM,"CM, CDM",CDM,Midfielder,Right,61,,63,60,65,60,62,61,58,55,55,60,58,61,54,50,61,59,52,63,60,65,59,66,52,52,54,49,48,54,52,59,55,63,58,58,3,2,12,13,10,13,12,,,,,,,Women's Football,1,ea-drop-api,70576,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70576,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
71679,Jamie Shepherd,Jamie,Shepherd,,2000-10-09,25,USA,United States,95,170,63,Bay FC,131477,NWSL,,CM,CM,,Midfielder,Right,61,,63,66,60,56,57,56,56,39,55,60,58,58,55,52,65,56,36,62,69,57,63,64,57,55,64,60,40,62,54,59,65,61,59,57,3,2,9,7,12,7,6,,,,,,,Women's Football,1,ea-drop-api,71679,https://www.ea.com/games/ea-sports-fc/ratings?playerId=71679,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
279191,Elene Guridi,Elene,Guridi Mesonero,Elene Guridi,2002-07-26,24,Spain,Spain,45,170,60,Real Sociedad,116336,Liga F Moeve,,CM,"CM, CDM, CAM","CDM, CAM",Midfielder,Right,61,,55,56,54,56,63,51,52,41,51,51,62,59,57,45,71,63,46,57,55,67,54,60,62,54,61,54,41,64,51,69,67,61,78,57,2,2,7,9,15,10,6,,,,,,,Women's Football,1,ea-drop-api,279191,https://www.ea.com/games/ea-sports-fc/ratings?playerId=279191,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
71680,Maddie Moreau,Maddie,Moreau,,2000-12-05,25,USA,United States,95,155,54,Bay FC,131477,NWSL,,RB,"RB, CM, RM","CM, RM",Defense,Left,61,,64,63,65,52,56,53,55,31,49,30,55,53,58,36,60,57,37,60,68,75,58,60,54,58,55,51,61,59,57,61,61,62,63,57,3,2,9,13,14,8,8,,,,,,,Women's Football,1,ea-drop-api,71680,https://www.ea.com/games/ea-sports-fc/ratings?playerId=71680,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
79516,Laura Gloning,Laura,Gloning,,2005-06-05,21,Germany,Germany,21,165,55,TSG Hoffenheim,115999,GPFBL,,RB,"RB, RM",RM,Defense,Right,61,,71,69,73,47,46,47,47,44,48,53,56,54,56,41,59,55,52,56,74,71,53,59,56,58,59,54,56,61,55,54,54,64,49,55,2,3,7,5,13,9,7,,,,,,,Women's Football,1,ea-drop-api,79516,https://www.ea.com/games/ea-sports-fc/ratings?playerId=79516,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
264893,Féerine Belhadj,Féerine,Belhadj,,2005-02-14,21,France,France,18,165,65,OL Lyonnes,116033,Arkema PL,,GK,GK,,Defense,Left,61,,60,39,44,54,11,46,8,8,16,8,61,38,12,13,26,22,14,67,41,58,57,15,22,41,14,9,11,14,11,58,58,30,68,25,2,1,60,54,61,58,67,,,,,,,Women's Football,1,ea-drop-api,264893,https://www.ea.com/games/ea-sports-fc/ratings?playerId=264893,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
72783,Intza Eguiguren,Intza,Eguiguren Beraza,Intza Eguiguren,2005-12-29,20,Spain,Spain,45,160,51,Real Sociedad,116336,Liga F Moeve,,CAM,"CAM, LM, ST, CM","LM, ST, CM",Midfielder,Left,61,,65,66,65,58,60,56,58,53,54,56,62,60,61,57,65,60,55,60,57,54,53,62,48,38,43,40,30,38,48,55,47,63,53,51,3,4,14,6,10,12,7,,,,,,,Women's Football,1,ea-drop-api,72783,https://www.ea.com/games/ea-sports-fc/ratings?playerId=72783,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
272018,Núria Escoms,Núria,Escoms García,Núria Escoms,2006-08-15,20,Spain,Spain,45,166,51,,,Liga F Moeve,,CM,CM,,Midfielder,Left,61,,48,66,33,54,45,66,64,58,44,59,57,64,53,55,57,55,62,64,50,33,57,69,61,58,61,52,59,61,46,57,59,63,58,44,2,3,12,9,15,6,6,,,,,,,Women's Football,1,ea-drop-api,272018,https://www.ea.com/games/ea-sports-fc/ratings?playerId=272018,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
79669,Ranneke Derks,Ranneke,Derks,,2008-04-29,18,Netherlands,Holland,34,170,60,Ajax,131359,Nederland Vrouwen Liga,,ST,ST,,Attack,Right,61,,84,85,83,60,62,61,57,56,59,58,51,51,48,57,54,44,60,60,72,71,49,63,50,27,25,56,21,26,21,54,72,54,57,41,3,3,13,11,11,10,6,,,,,,,Women's Football,1,ea-drop-api,79669,https://www.ea.com/games/ea-sports-fc/ratings?playerId=79669,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
79675,Renee van Asten,Renee,van Asten,,2006-10-07,19,Netherlands,Holland,34,173,64,Ajax,131359,Nederland Vrouwen Liga,,CB,"CB, RB, RM","RB, RM",Defense,Right,61,,63,65,62,43,43,44,40,38,52,37,51,46,49,47,55,52,48,56,53,67,54,59,48,62,62,65,63,61,57,61,70,59,65,50,2,2,13,8,10,10,7,,,,,,,Women's Football,1,ea-drop-api,79675,https://www.ea.com/games/ea-sports-fc/ratings?playerId=79675,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
268951,Meritxell Muñoz,Meritxell,Muñoz Alsina,Meritxell Muñoz,2003-06-18,23,Spain,Spain,45,169,58,RCD Espanyol,131733,Liga F Moeve,,GK,GK,,Defense,Right,61,,57,32,35,59,4,46,7,4,58,7,61,51,9,12,47,57,9,63,38,56,64,35,42,33,10,6,10,7,9,59,51,16,57,18,2,1,57,59,61,59,63,,,,,,,Women's Football,1,ea-drop-api,268951,https://www.ea.com/games/ea-sports-fc/ratings?playerId=268951,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
