league_id,country,team_id,team_name,missing_slot_index,position,required_real_player_name,age,nationality,preferred_foot,real_world_club,source_season,source_verified,notes,current_template_players,target_squad_size,missing_players_for_team,target_overall,target_potential,target_value_eur,target_weekly_wage_eur,target_contract_years,pace,shooting,passing,defending,physical,mental,professionalism,ambition,temperament,loyalty,leadership,fifa_pace,fifa_shooting,fifa_passing,fifa_dribbling,fifa_defending,fifa_physical,fifa_diving,fifa_handling,fifa_kicking,fifa_reflexes,fifa_speed,fifa_positioning
bel,Belgium,union-sg,Royale Union Saint-Gilloise,5,CB,TBD,TBD,TBD,TBD,Royale Union Saint-Gilloise,2025/26,no,,0,25,25,73,81,15200000,38700,3,65,43,63,77,79,73,13,13,13,13,11,65,43,63,61,77,79,,,,,,
bel,Belgium,union-sg,Royale Union Saint-Gilloise,6,CB,TBD,TBD,TBD,TBD,Royale Union Saint-Gilloise,2025/26,no,,0,25,25,73,81,15200000,38700,3,65,43,63,77,79,73,13,13,13,13,11,65,43,63,61,77,79,,,,,,
bel,Belgium,union-sg,Royale Union Saint-Gilloise,7,CB,TBD,TBD,TBD,TBD,Royale Union Saint-Gilloise,2025/26,no,,0,25,25,73,81,15200000,38700,3,65,43,63,77,79,73,13,13,13,13,11,65,43,63,61,77,79,,,,,,
bel,Belgium,union-sg,Royale Union Saint-Gilloise,8,LB,TBD,TBD,TBD,TBD,Royale Union Saint-Gilloise,2025/26,no,,0,25,25,74,82,15600000,39600,3,79,56,72,74,75,71,13,13,13,13,11,79,56,72,76,74,75,,,,,,
bel,Belgium,union-sg,Royale Union Saint-Gilloise,9,LB,TBD,TBD,TBD,TBD,Royale Union Saint-Gilloise,2025/26,no,,0,25,25,74,82,15600000,39600,3,79,56,72,74,75,71,13,13,13,13,11,79,56,72,76,74,75,,,,,,
bel,Belgium,union-sg,Royale Union Saint-Gilloise,10,RB,TBD,TBD,TBD,TBD,Royale Union Saint-Gilloise,2025/26,no,,0,25,25,74,82,15600000,39600,3,79,56,72,74,75,71,13,13,13,13,11,79,56,72,76,74,75,,,,,,
bel,Belgium,union-sg,Royale Union Saint-Gilloise,11,RB,TBD,TBD,TBD,TBD,Royale Union Saint-Gilloise,2025/26,no,,0,25,25,74,82,15600000,39600,3,79,56,72,74,75,71,13,13,13,13,11,79,56,72,76,74,75,,,,,,
bel,Belgium,union-sg,Royale Union Saint-Gilloise,12,CDM,TBD,TBD,TBD,TBD,Royale Union Saint-Gilloise,2025/26,no,,0,25,25,74,82,15600000,39600,3,71,62,76,78,79,75,13,13,13,13,11,71,62,76,74,78,79,,,,,,
bel,Belgium,union-sg,Royale Union Saint-Gilloise,13,CM,TBD,TBD,TBD,TBD,Royale Union Saint-Gilloise,2025/26,no,,0,25,25,75,80,16000000,40500,3,74,71,79,73,75,75,13,13,13,13,11,74,71,79,80,73,75,,,,,,
bel,Belgium,union-sg,Royale Union Saint-Gilloise,14,CM,TBD,TBD,TBD,TBD,Royale Union Saint-Gilloise,2025/26,no,,0,25,25,75,80,16000000,40500,3,74,71,79,73,75,75,13,13,13,13,11,74,71,79,80,73,75,,,,,,
bel,Belgium,union-sg,Royale Union Saint-Gilloise,15,CM,TBD,TBD,TBD,TBD,Royale Union Saint-Gilloise,2025/26,no,,0,25,25,75,80,16000000,40500,3,74,71,79,73,75,75,13,13,13,13,11,74,71,79,80,73,75,,,,,,
bel,Belgium,union-sg,Royale Union Saint-Gilloise,16,CM,TBD,TBD,TBD,TBD,Royale Union Saint-Gilloise,2025/26,no,,0,25,25,75,80,16000000,40500,3,74,71,79,73,75,75,13,13,13,13,11,74,71,79,80,73,75,,,,,,
bel,Belgium,union-sg,Royale Union Saint-Gilloise,17,CM,TBD,TBD,TBD,TBD,Royale Union Saint-Gilloise,2025/26,no,,0,25,25,75,80,16000000,40500,3,74,71,79,73,75,75,13,13,13,13,11,74,71,79,80,73,75,,,,,,
bel,Belgium,union-sg,Royale Union Saint-Gilloise,18,CAM,TBD,TBD,TBD,TBD,Royale Union Saint-Gilloise,2025/26,no,,0,25,25,75,80,16000000,40500,3,78,77,83,57,67,73,13,13,13,13,11,78,77,83,85,57,67,,,,,,
bel,Belgium,union-sg,Royale Union Saint-Gilloise,19,LW,TBD,TBD,TBD,TBD,Royale Union Saint-Gilloise,2025/26,no,,0,25,25,75,80,16000000,40500,3,88,77,75,50,65,69,13,13,13,13,11,88,77,75,86,50,65,,,,,,
bel,Belgium,union-sg,Royale Union Saint-Gilloise,20,LW,TBD,TBD,TBD,TBD,Royale Union Saint-Gilloise,2025/26,no,,0,25,25,75,80,16000000,40500,3,88,77,75,50,65,69,13,13,13,13,11,88,77,75,86,50,65,,,,,,
bel,Belgium,union-sg,Royale Union Saint-Gilloise,21,RW,TBD,TBD,TBD,TBD,Royale Union Saint-Gilloise,2025/26,no,,0,25,25,75,80,16000000,40500,3,88,77,75,50,65,69,13,13,13,13,11,88,77,75,86,50,65,,,,,,
bel,Belgium,union-sg,Royale Union Saint-Gilloise,22,RW,TBD,TBD,TBD,TBD,Royale Union Saint-Gilloise,2025/26,no,,0,25,25,75,80,16000000,40500,3,88,77,75,50,65,69,13,13,13,13,11,88,77,75,86,50,65,,,,,,
bel,Belgium,union-sg,Royale Union Saint-Gilloise,23,ST,TBD,TBD,TBD,TBD,Royale Union Saint-Gilloise,2025/26,no,,0,25,25,75,80,16000000,40500,3,83,83,68,45,77,71,13,13,13,13,11,83,83,68,81,45,77,,,,,,
bel,Belgium,union-sg,Royale Union Saint-Gilloise,24,ST,TBD,TBD,TBD,TBD,Royale Union Saint-Gilloise,2025/26,no,,0,25,25,75,80,16000000,40500,3,83,83,68,45,77,71,13,13,13,13,11,83,83,68,81,45,77,,,,,,
bel,Belgium,union-sg,Royale Union Saint-Gilloise,25,ST,TBD,TBD,TBD,TBD,Royale Union Saint-Gilloise,2025/26,no,,0,25,25,75,80,16000000,40500,3,83,83,68,45,77,71,13,13,13,13,11,83,83,68,81,45,77,,,,,,
bel,Belgium,anderlecht,RSC Anderlecht,1,GK,TBD,TBD,TBD,TBD,RSC Anderlecht,2025/26,no,,0,25,25,75,80,16000000,40500,3,50,35,60,40,65,73,13,13,13,13,11,,,,,,,77,75,73,78,50,76
bel,Belgium,anderlecht,RSC Anderlecht,2,GK,TBD,TBD,TBD,TBD,RSC Anderlecht,2025/26,no,,0,25,25,75,80,16000000,40500,3,50,35,60,40,65,73,13,13,13,13,11,,,,,,,77,75,73,78,50,76
bel,Belgium,anderlecht,RSC Anderlecht,3,CB,TBD,TBD,TBD,TBD,RSC Anderlecht,2025/26,no,,0,25,25,75,80,16000000,40500,3,67,45,65,79,81,75,13,13,13,13,11,67,45,65,63,79,81,,,,,,
bel,Belgium,anderlecht,RSC Anderlecht,4,CB,TBD,TBD,TBD,TBD,RSC Anderlecht,2025/26,no,,0,25,25,75,80,16000000,40500,3,67,45,65,79,81,75,13,13,13,13,11,67,45,65,63,79,81,,,,,,
bel,Belgium,anderlecht,RSC Anderlecht,5,CB,TBD,TBD,TBD,TBD,RSC Anderlecht,2025/26,no,,0,25,25,75,80,16000000,40500,3,67,45,65,79,81,75,13,13,13,13,11,67,45,65,63,79,81,,,,,,
bel,Belgium,anderlecht,RSC Anderlecht,6,CB,TBD,TBD,TBD,TBD,RSC Anderlecht,2025/26,no,,0,25,25,75,80,16000000,40500,3,67,45,65,79,81,75,13,13,13,13,11,67,45,65,63,79,81,,,,,,
bel,Belgium,anderlecht,RSC Anderlecht,7,CB,TBD,TBD,TBD,TBD,RSC Anderlecht,2025/26,no,,0,25,25,75,80,16000000,40500,3,67,45,65,79,81,75,13,13,13,13,11,67,45,65,63,79,81,,,,,,
bel,Belgium,anderlecht,RSC Anderlecht,8,LB,TBD,TBD,TBD,TBD,RSC Anderlecht,2025/26,no,,0,25,25,76,81,16400000,41400,3,81,58,74,76,77,73,14,14,14,14,12,81,58,74,78,76,77,,,,,,
bel,Belgium,anderlecht,RSC Anderlecht,9,LB,TBD,TBD,TBD,TBD,RSC Anderlecht,2025/26,no,,0,25,25,76,81,16400000,41400,3,81,58,74,76,77,73,14,14,14,14,12,81,58,74,78,76,77,,,,,,
bel,Belgium,anderlecht,RSC Anderlecht,10,RB,TBD,TBD,TBD,TBD,RSC Anderlecht,2025/26,no,,0,25,25,76,81,16400000,41400,3,81,58,74,76,77,73,14,14,14,14,12,81,58,74,78,76,77,,,,,,
bel,Belgium,anderlecht,RSC Anderlecht,11,RB,TBD,TBD,TBD,TBD,RSC Anderlecht,2025/26,no,,0,25,25,76,81,16400000,41400,3,81,58,74,76,77,73,14,14,14,14,12,81,58,74,78,76,77,,,,,,
bel,Belgium,anderlecht,RSC Anderlecht,12,CDM,TBD,TBD,TBD,TBD,RSC Anderlecht,2025/26,no,,0,25,25,76,81,16400000,41400,3,73,64,78,80,81,77,14,14,14,14,12,73,64,78,76,80,81,,,,,,
bel,Belgium,anderlecht,RSC Anderlecht,13,CM,TBD,TBD,TBD,TBD,RSC Anderlecht,2025/26,no,,0,25,25,77,82,16800000,42300,3,76,73,81,75,77,77,14,14,14,14,12,76,73,81,82,75,77,,,,,,
bel,Belgium,anderlecht,RSC Anderlecht,14,CM,TBD,TBD,TBD,TBD,RSC Anderlecht,2025/26,no,,0,25,25,77,82,16800000,42300,3,76,73,81,75,77,77,14,14,14,14,12,76,73,81,82,75,77,,,,,,
bel,Belgium,anderlecht,RSC Anderlecht,15,CM,TBD,TBD,TBD,TBD,RSC Anderlecht,2025/26,no,,0,25,25,77,82,16800000,42300,3,76,73,81,75,77,77,14,14,14,14,12,76,73,81,82,75,77,,,,,,
bel,Belgium,anderlecht,RSC Anderlecht,16,CM,TBD,TBD,TBD,TBD,RSC Anderlecht,2025/26,no,,0,25,25,77,82,16800000,42300,3,76,73,81,75,77,77,14,14,14,14,12,76,73,81,82,75,77,,,,,,
bel,Belgium,anderlecht,RSC Anderlecht,17,CM,TBD,TBD,TBD,TBD,RSC Anderlecht,2025/26,no,,0,25,25,77,82,16800000,42300,3,76,73,81,75,77,77,14,14,14,14,12,76,73,81,82,75,77,,,,,,
bel,Belgium,anderlecht,RSC Anderlecht,18,CAM,TBD,TBD,TBD,TBD,RSC Anderlecht,2025/26,no,,0,25,25,77,82,16800000,42300,3,80,79,85,59,69,75,14,14,14,14,12,80,79,85,87,59,69,,,,,,
bel,Belgium,anderlecht,RSC Anderlecht,19,LW,TBD,TBD,TBD,TBD,RSC Anderlecht,2025/26,no,,0,25,25,77,82,16800000,42300,3,90,79,77,52,67,71,14,14,14,14,12,90,79,77,88,52,67,,,,,,
bel,Belgium,anderlecht,RSC Anderlecht,20,LW,TBD,TBD,TBD,TBD,RSC Anderlecht,2025/26,no,,0,25,25,77,82,16800000,42300,3,90,79,77,52,67,71,14,14,14,14,12,90,79,77,88,52,67,,,,,,
bel,Belgium,anderlecht,RSC Anderlecht,21,RW,TBD,TBD,TBD,TBD,RSC Anderlecht,2025/26,no,,0,25,25,77,82,16800000,42300,3,90,79,77,52,67,71,14,14,14,14,12,90,79,77,88,52,67,,,,,,
bel,Belgium,anderlecht,RSC Anderlecht,22,RW,TBD,TBD,TBD,TBD,RSC Anderlecht,2025/26,no,,0,25,25,77,82,16800000,42300,3,90,79,77,52,67,71,14,14,14,14,12,90,79,77,88,52,67,,,,,,
bel,Belgium,anderlecht,RSC Anderlecht,23,ST,TBD,TBD,TBD,TBD,RSC Anderlecht,2025/26,no,,0,25,25,77,82,16800000,42300,3,85,85,70,47,79,73,14,14,14,14,12,85,85,70,83,47,79,,,,,,
bel,Belgium,anderlecht,RSC Anderlecht,24,ST,TBD,TBD,TBD,TBD,RSC Anderlecht,2025/26,no,,0,25,25,77,82,16800000,42300,3,85,85,70,47,79,73,14,14,14,14,12,85,85,70,83,47,79,,,,,,
bel,Belgium,anderlecht,RSC Anderlecht,25,ST,TBD,TBD,TBD,TBD,RSC Anderlecht,2025/26,no,,0,25,25,77,82,16800000,42300,3,85,85,70,47,79,73,14,14,14,14,12,85,85,70,83,47,79,,,,,,
ukr,Ukraine,rukh-lviv,Rukh Lviv,1,GK,TBD,TBD,TBD,TBD,Rukh Lviv,2025/26,no,,0,25,25,45,53,4000000,13500,3,35,35,35,35,35,43,3,3,3,3,1,,,,,,,47,45,43,48,35,46
ukr,Ukraine,rukh-lviv,Rukh Lviv,2,GK,TBD,TBD,TBD,TBD,Rukh Lviv,2025/26,no,,0,25,25,45,53,4000000,13500,3,35,35,35,35,35,43,3,3,3,3,1,,,,,,,47,45,43,48,35,46
ukr,Ukraine,rukh-lviv,Rukh Lviv,3,CB,TBD,TBD,TBD,TBD,Rukh Lviv,2025/26,no,,0,25,25,45,53,4000000,13500,3,37,35,35,49,51,45,3,3,3,3,1,37,35,35,35,49,51,,,,,,
ukr,Ukraine,rukh-lviv,Rukh Lviv,4,CB,TBD,TBD,TBD,TBD,Rukh Lviv,2025/26,no,,0,25,25,45,53,4000000,13500,3,37,35,35,49,51,45,3,3,3,3,1,37,35,35,35,49,51,,,,,,
ukr,Ukraine,rukh-lviv,Rukh Lviv,5,CB,TBD,TBD,TBD,TBD,Rukh Lviv,2025/26,no,,0,25,25,45,53,4000000,13500,3,37,35,35,49,51,45,3,3,3,3,1,37,35,35,35,49,51,,,,,,
ukr,Ukraine,rukh-lviv,Rukh Lviv,6,CB,TBD,TBD,TBD,TBD,Rukh Lviv,2025/26,no,,0,25,25,45,53,4000000,13500,3,37,35,35,49,51,45,3,3,3,3,1,37,35,35,35,49,51,,,,,,
ukr,Ukraine,rukh-lviv,Rukh Lviv,7,CB,TBD,TBD,TBD,TBD,Rukh Lviv,2025/26,no,,0,25,25,45,53,4000000,13500,3,37,35,35,49,51,45,3,3,3,3,1,37,35,35,35,49,51,,,,,,
ukr,Ukraine,rukh-lviv,Rukh Lviv,8,LB,TBD,TBD,TBD,TBD,Rukh Lviv,2025/26,no,,0,25,25,46,54,4400000,14400,3,51,35,44,46,47,43,4,4,4,4,2,51,35,44,48,46,47,,,,,,
ukr,Ukraine,rukh-lviv,Rukh Lviv,9,LB,TBD,TBD,TBD,TBD,Rukh Lviv,2025/26,no,,0,25,25,46,54,4400000,14400,3,51,35,44,46,47,43,4,4,4,4,2,51,35,44,48,46,47,,,,,,
ukr,Ukraine,rukh-lviv,Rukh Lviv,10,RB,TBD,TBD,TBD,TBD,Rukh Lviv,2025/26,no,,0,25,25,46,54,4400000,14400,3,51,35,44,46,47,43,4,4,4,4,2,51,35,44,48,46,47,,,,,,
ukr,Ukraine,rukh-lviv,Rukh Lviv,11,RB,TBD,TBD,TBD,TBD,Rukh Lviv,2025/26,no,,0,25,25,46,54,4400000,14400,3,51,35,44,46,47,43,4,4,4,4,2,51,35,44,48,46,47,,,,,,
ukr,Ukraine,rukh-lviv,Rukh Lviv,12,CDM,TBD,TBD,TBD,TBD,Rukh Lviv,2025/26,no,,0,25,25,46,54,4400000,14400,3,43,35,48,50,51,47,4,4,4,4,2,43,35,48,46,50,51,,,,,,
ukr,Ukraine,rukh-lviv,Rukh Lviv,13,CM,TBD,TBD,TBD,TBD,Rukh Lviv,2025/26,no,,0,25,25,47,55,4800000,15300,3,46,43,51,45,47,47,4,4,4,4,2,46,43,51,52,45,47,,,,,,
ukr,Ukraine,rukh-lviv,Rukh Lviv,14,CM,TBD,TBD,TBD,TBD,Rukh Lviv,2025/26,no,,0,25,25,47,55,4800000,15300,3,46,43,51,45,47,47,4,4,4,4,2,46,43,51,52,45,47,,,,,,
ukr,Ukraine,rukh-lviv,Rukh Lviv,15,CM,TBD,TBD,TBD,TBD,Rukh Lviv,2025/26,no,,0,25,25,47,55,4800000,15300,3,46,43,51,45,47,47,4,4,4,4,2,46,43,51,52,45,47,,,,,,
ukr,Ukraine,rukh-lviv,Rukh Lviv,16,CM,TBD,TBD,TBD,TBD,Rukh Lviv,2025/26,no,,0,25,25,47,55,4800000,15300,3,46,43,51,45,47,47,4,4,4,4,2,46,43,51,52,45,47,,,,,,
ukr,Ukraine,rukh-lviv,Rukh Lviv,17,CM,TBD,TBD,TBD,TBD,Rukh Lviv,2025/26,no,,0,25,25,47,55,4800000,15300,3,46,43,51,45,47,47,4,4,4,4,2,46,43,51,52,45,47,,,,,,
ukr,Ukraine,rukh-lviv,Rukh Lviv,18,CAM,TBD,TBD,TBD,TBD,Rukh Lviv,2025/26,no,,0,25,25,47,55,4800000,15300,3,50,49,55,35,39,45,4,4,4,4,2,50,49,55,57,35,39,,,,,,
ukr,Ukraine,rukh-lviv,Rukh Lviv,19,LW,TBD,TBD,TBD,TBD,Rukh Lviv,2025/26,no,,0,25,25,47,55,4800000,15300,3,60,49,47,35,37,41,4,4,4,4,2,60,49,47,58,35,37,,,,,,
ukr,Ukraine,rukh-lviv,Rukh Lviv,20,LW,TBD,TBD,TBD,TBD,Rukh Lviv,2025/26,no,,0,25,25,47,55,4800000,15300,3,60,49,47,35,37,41,4,4,4,4,2,60,49,47,58,35,37,,,,,,
ukr,Ukraine,rukh-lviv,Rukh Lviv,21,RW,TBD,TBD,TBD,TBD,Rukh Lviv,2025/26,no,,0,25,25,47,55,4800000,15300,3,60,49,47,35,37,41,4,4,4,4,2,60,49,47,58,35,37,,,,,,
ukr,Ukraine,rukh-lviv,Rukh Lviv,22,RW,TBD,TBD,TBD,TBD,Rukh Lviv,2025/26,no,,0,25,25,47,55,4800000,15300,3,60,49,47,35,37,41,4,4,4,4,2,60,49,47,58,35,37,,,,,,
ukr,Ukraine,rukh-lviv,Rukh Lviv,23,ST,TBD,TBD,TBD,TBD,Rukh Lviv,2025/26,no,,0,25,25,47,55,4800000,15300,3,55,55,40,35,49,43,4,4,4,4,2,55,55,40,53,35,49,,,,,,
ukr,Ukraine,rukh-lviv,Rukh Lviv,24,ST,TBD,TBD,TBD,TBD,Rukh Lviv,2025/26,no,,0,25,25,47,55,4800000,15300,3,55,55,40,35,49,43,4,4,4,4,2,55,55,40,53,35,49,,,,,,
ukr,Ukraine,rukh-lviv,Rukh Lviv,25,ST,TBD,TBD,TBD,TBD,Rukh Lviv,2025/26,no,,0,25,25,47,55,4800000,15300,3,55,55,40,35,49,43,4,4,4,4,2,55,55,40,53,35,49,,,,,,
tur,Turkey,samsunspor,Samsunspor,1,GK,TBD,TBD,TBD,TBD,Samsunspor,2025/26,no,,0,25,25,57,65,8800000,24300,3,35,35,42,35,47,55,7,7,7,7,5,,,,,,,59,57,55,60,35,58
tur,Turkey,samsunspor,Samsunspor,2,GK,TBD,TBD,TBD,TBD,Samsunspor,2025/26,no,,0,25,25,57,65,8800000,24300,3,35,35,42,35,47,55,7,7,7,7,5,,,,,,,59,57,55,60,35,58
tur,Turkey,samsunspor,Samsunspor,3,CB,TBD,TBD,TBD,TBD,Samsunspor,2025/26,no,,0,25,25,57,65,8800000,24300,3,49,35,47,61,63,57,7,7,7,7,5,49,35,47,45,61,63,,,,,,
tur,Turkey,samsunspor,Samsunspor,4,CB,TBD,TBD,TBD,TBD,Samsunspor,2025/26,no,,0,25,25,57,65,8800000,24300,3,49,35,47,61,63,57,7,7,7,7,5,49,35,47,45,61,63,,,,,,
tur,Turkey,samsunspor,Samsunspor,5,CB,TBD,TBD,TBD,TBD,Samsunspor,2025/26,no,,0,25,25,57,65,8800000,24300,3,49,35,47,61,63,57,7,7,7,7,5,49,35,47,45,61,63,,,,,,
tur,Turkey,samsunspor,Samsunspor,6,CB,TBD,TBD,TBD,TBD,Samsunspor,2025/26,no,,0,25,25,57,65,8800000,24300,3,49,35,47,61,63,57,7,7,7,7,5,49,35,47,45,61,63,,,,,,
tur,Turkey,samsunspor,Samsunspor,7,CB,TBD,TBD,TBD,TBD,Samsunspor,2025/26,no,,0,25,25,57,65,8800000,24300,3,49,35,47,61,63,57,7,7,7,7,5,49,35,47,45,61,63,,,,,,
tur,Turkey,samsunspor,Samsunspor,8,LB,TBD,TBD,TBD,TBD,Samsunspor,2025/26,no,,0,25,25,58,66,9200000,25200,3,63,40,56,58,59,55,8,8,8,8,6,63,40,56,60,58,59,,,,,,
tur,Turkey,samsunspor,Samsunspor,9,LB,TBD,TBD,TBD,TBD,Samsunspor,2025/26,no,,0,25,25,58,66,9200000,25200,3,63,40,56,58,59,55,8,8,8,8,6,63,40,56,60,58,59,,,,,,
tur,Turkey,samsunspor,Samsunspor,10,RB,TBD,TBD,TBD,TBD,Samsunspor,2025/26,no,,0,25,25,58,66,9200000,25200,3,63,40,56,58,59,55,8,8,8,8,6,63,40,56,60,58,59,,,,,,
tur,Turkey,samsunspor,Samsunspor,11,RB,TBD,TBD,TBD,TBD,Samsunspor,2025/26,no,,0,25,25,58,66,9200000,25200,3,63,40,56,58,59,55,8,8,8,8,6,63,40,56,60,58,59,,,,,,
tur,Turkey,samsunspor,Samsunspor,12,CDM,TBD,TBD,TBD,TBD,Samsunspor,2025/26,no,,0,25,25,58,66,9200000,25200,3,55,46,60,62,63,59,8,8,8,8,6,55,46,60,58,62,63,,,,,,
tur,Turkey,samsunspor,Samsunspor,13,CM,TBD,TBD,TBD,TBD,Samsunspor,2025/26,no,,0,25,25,59,67,9600000,26100,3,58,55,63,57,59,59,8,8,8,8,6,58,55,63,64,57,59,,,,,,
tur,Turkey,samsunspor,Samsunspor,14,CM,TBD,TBD,TBD,TBD,Samsunspor,2025/26,no,,0,25,25,59,67,9600000,26100,3,58,55,63,57,59,59,8,8,8,8,6,58,55,63,64,57,59,,,,,,
tur,Turkey,samsunspor,Samsunspor,15,CM,TBD,TBD,TBD,TBD,Samsunspor,2025/26,no,,0,25,25,59,67,9600000,26100,3,58,55,63,57,59,59,8,8,8,8,6,58,55,63,64,57,59,,,,,,
tur,Turkey,samsunspor,Samsunspor,16,CM,TBD,TBD,TBD,TBD,Samsunspor,2025/26,no,,0,25,25,59,67,9600000,26100,3,58,55,63,57,59,59,8,8,8,8,6,58,55,63,64,57,59,,,,,,
tur,Turkey,samsunspor,Samsunspor,17,CM,TBD,TBD,TBD,TBD,Samsunspor,2025/26,no,,0,25,25,59,67,9600000,26100,3,58,55,63,57,59,59,8,8,8,8,6,58,55,63,64,57,59,,,,,,
tur,Turkey,samsunspor,Samsunspor,18,CAM,TBD,TBD,TBD,TBD,Samsunspor,2025/26,no,,0,25,25,59,67,9600000,26100,3,62,61,67,41,51,57,8,8,8,8,6,62,61,67,69,41,51,,,,,,
tur,Turkey,samsunspor,Samsunspor,19,LW,TBD,TBD,TBD,TBD,Samsunspor,2025/26,no,,0,25,25,59,67,9600000,26100,3,72,61,59,35,49,53,8,8,8,8,6,72,61,59,70,35,49,,,,,,
tur,Turkey,samsunspor,Samsunspor,20,LW,TBD,TBD,TBD,TBD,Samsunspor,2025/26,no,,0,25,25,59,67,9600000,26100,3,72,61,59,35,49,53,8,8,8,8,6,72,61,59,70,35,49,,,,,,
tur,Turkey,samsunspor,Samsunspor,21,RW,TBD,TBD,TBD,TBD,Samsunspor,2025/26,no,,0,25,25,59,67,9600000,26100,3,72,61,59,35,49,53,8,8,8,8,6,72,61,59,70,35,49,,,,,,
tur,Turkey,samsunspor,Samsunspor,22,RW,TBD,TBD,TBD,TBD,Samsunspor,2025/26,no,,0,25,25,59,67,9600000,26100,3,72,61,59,35,49,53,8,8,8,8,6,72,61,59,70,35,49,,,,,,
tur,Turkey,samsunspor,Samsunspor,23,ST,TBD,TBD,TBD,TBD,Samsunspor,2025/26,no,,0,25,25,59,67,9600000,26100,3,67,67,52,35,61,55,8,8,8,8,6,67,67,52,65,35,61,,,,,,
tur,Turkey,samsunspor,Samsunspor,24,ST,TBD,TBD,TBD,TBD,Samsunspor,2025/26,no,,0,25,25,59,67,9600000,26100,3,67,67,52,35,61,55,8,8,8,8,6,67,67,52,65,35,61,,,,,,
tur,Turkey,samsunspor,Samsunspor,25,ST,TBD,TBD,TBD,TBD,Samsunspor,2025/26,no,,0,25,25,59,67,9600000,26100,3,67,67,52,35,61,55,8,8,8,8,6,67,67,52,65,35,61,,,,,,
nor,Norway,sandefjord,Sandefjord Fotball,1,GK,TBD,TBD,TBD,TBD,Sandefjord Fotball,2025/26,no,,0,25,25,45,53,4000000,13500,3,35,35,35,35,35,43,3,3,3,3,1,,,,,,,47,45,43,48,35,46
nor,Norway,sandefjord,Sandefjord Fotball,2,GK,TBD,TBD,TBD,TBD,Sandefjord Fotball,2025/26,no,,0,25,25,45,53,4000000,13500,3,35,35,35,35,35,43,3,3,3,3,1,,,,,,,47,45,43,48,35,46
nor,Norway,sandefjord,Sandefjord Fotball,3,CB,TBD,TBD,TBD,TBD,Sandefjord Fotball,2025/26,no,,0,25,25,45,53,4000000,13500,3,37,35,35,49,51,45,3,3,3,3,1,37,35,35,35,49,51,,,,,,
nor,Norway,sandefjord,Sandefjord Fotball,4,CB,TBD,TBD,TBD,TBD,Sandefjord Fotball,2025/26,no,,0,25,25,45,53,4000000,13500,3,37,35,35,49,51,45,3,3,3,3,1,37,35,35,35,49,51,,,,,,
nor,Norway,sandefjord,Sandefjord Fotball,5,CB,TBD,TBD,TBD,TBD,Sandefjord Fotball,2025/26,no,,0,25,25,45,53,4000000,13500,3,37,35,35,49,51,45,3,3,3,3,1,37,35,35,35,49,51,,,,,,
nor,Norway,sandefjord,Sandefjord Fotball,6,CB,TBD,TBD,TBD,TBD,Sandefjord Fotball,2025/26,no,,0,25,25,45,53,4000000,13500,3,37,35,35,49,51,45,3,3,3,3,1,37,35,35,35,49,51,,,,,,
nor,Norway,sandefjord,Sandefjord Fotball,7,CB,TBD,TBD,TBD,TBD,Sandefjord Fotball,2025/26,no,,0,25,25,45,53,4000000,13500,3,37,35,35,49,51,45,3,3,3,3,1,37,35,35,35,49,51,,,,,,
nor,Norway,sandefjord,Sandefjord Fotball,8,LB,TBD,TBD,TBD,TBD,Sandefjord Fotball,2025/26,no,,0,25,25,46,54,4400000,14400,3,51,35,44,46,47,43,4,4,4,4,2,51,35,44,48,46,47,,,,,,
nor,Norway,sandefjord,Sandefjord Fotball,9,LB,TBD,TBD,TBD,TBD,Sandefjord Fotball,2025/26,no,,0,25,25,46,54,4400000,14400,3,51,35,44,46,47,43,4,4,4,4,2,51,35,44,48,46,47,,,,,,
nor,Norway,sandefjord,Sandefjord Fotball,10,RB,TBD,TBD,TBD,TBD,Sandefjord Fotball,2025/26,no,,0,25,25,46,54,4400000,14400,3,51,35,44,46,47,43,4,4,4,4,2,51,35,44,48,46,47,,,,,,
nor,Norway,sandefjord,Sandefjord Fotball,11,RB,TBD,TBD,TBD,TBD,Sandefjord Fotball,2025/26,no,,0,25,25,46,54,4400000,14400,3,51,35,44,46,47,43,4,4,4,4,2,51,35,44,48,46,47,,,,,,
nor,Norway,sandefjord,Sandefjord Fotball,12,CDM,TBD,TBD,TBD,TBD,Sandefjord Fotball,2025/26,no,,0,25,25,46,54,4400000,14400,3,43,35,48,50,51,47,4,4,4,4,2,43,35,48,46,50,51,,,,,,
nor,Norway,sandefjord,Sandefjord Fotball,13,CM,TBD,TBD,TBD,TBD,Sandefjord Fotball,2025/26,no,,0,25,25,47,55,4800000,15300,3,46,43,51,45,47,47,4,4,4,4,2,46,43,51,52,45,47,,,,,,
nor,Norway,sandefjord,Sandefjord Fotball,14,CM,TBD,TBD,TBD,TBD,Sandefjord Fotball,2025/26,no,,0,25,25,47,55,4800000,15300,3,46,43,51,45,47,47,4,4,4,4,2,46,43,51,52,45,47,,,,,,
nor,Norway,sandefjord,Sandefjord Fotball,15,CM,TBD,TBD,TBD,TBD,Sandefjord Fotball,2025/26,no,,0,25,25,47,55,4800000,15300,3,46,43,51,45,47,47,4,4,4,4,2,46,43,51,52,45,47,,,,,,
